0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,50,33,44,27,75,12,89,11,67,88,16,71,68,93,38,6,93,65,36,48,36,35,52,92,94,34,68,28,11,87,4,68,1,30,54,94,7,0,45,86,95,75,69,6,97,55,19,81,70,81,69,63,52,85,60,51,18,61,95,74,46,75,52,43,71,11,30,72,7,10,92,6,30,74,36,61,44,59,68,45,94,74,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,98,33,8,41,42,82,63,69,4,58,6,78,71,3,63,24,52,26,48,8,99,57,96,34,4,99,50,23,47,41,10,84,28,13,46,94,82,73,13,6,71,65,89,13,92,36,65,88,5,93,95,88,45,3,63,75,11,94,82,82,67,30,6,19,52,49,28,31,91,48,94,19,20,18,49,74,26,5,8,16,21,79,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,90,62,29,50,36,22,37,85,12,61,72,29,55,71,38,81,13,90,26,53,30,25,40,32,95,55,11,32,0,7,55,1,52,81,27,85,85,53,70,11,30,61,39,68,64,87,34,97,23,87,48,21,32,99,46,30,96,26,2,99,72,53,92,12,45,35,43,50,80,1,8,36,20,51,0,91,72,92,65,37,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,30,59,29,43,14,26,58,13,0,19,64,68,99,76,37,72,74,8,1,93,10,11,21,67,92,8,36,93,39,67,20,79,30,86,32,32,69,94,59,47,56,28,25,65,85,6,23,58,96,58,95,39,16,5,77,23,18,19,30,62,0,82,30,53,54,26,67,5,83,67,81,36,11,83,15,78,65,95,58,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,78,61,52,30,25,90,1,20,14,53,76,0,98,4,47,6,59,40,49,62,49,54,76,31,28,45,26,18,29,57,2,43,50,91,51,64,24,13,97,50,44,19,20,3,85,38,6,68,91,66,50,62,48,24,17,90,80,1,77,59,42,34,68,12,26,17,36,45,18,61,34,59,19,36,90,97,50,33,71,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,3,28,82,67,87,56,19,46,74,85,78,54,94,64,34,52,76,76,6,50,37,31,59,31,29,10,21,55,3,47,54,24,64,44,33,68,83,12,69,14,90,95,45,89,99,23,64,9,83,26,86,60,6,54,30,85,94,87,19,74,18,64,12,31,17,82,8,41,94,92,64,61,73,83,1,60,83,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,95,42,80,87,29,16,33,13,82,54,28,6,99,54,43,3,13,5,19,97,88,74,25,49,24,87,84,77,38,77,68,71,50,57,5,51,50,50,93,44,23,16,31,92,82,16,35,37,44,60,18,42,85,6,9,43,54,44,62,19,93,79,33,22,71,65,90,39,23,72,17,29,16,77,43,54,34,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48,53,49,27,27,73,50,79,6,30,55,57,36,21,68,51,14,12,11,94,36,35,97,34,55,72,72,99,95,4,27,46,42,19,28,95,10,32,7,77,85,43,8,88,99,90,34,37,83,68,4,36,67,77,28,74,46,43,10,31,95,0,29,79,48,27,87,2,97,33,56,56,99,6,83,68,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,64,27,7,58,47,24,12,67,0,53,71,91,48,48,22,11,46,10,27,86,42,81,88,71,69,15,73,41,13,12,38,98,74,90,96,82,15,6,64,93,94,1,17,40,76,38,89,52,20,71,85,70,37,55,7,52,93,51,40,35,11,41,93,82,94,92,86,79,65,98,57,65,39,98,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,4,86,72,80,97,0,86,17,68,33,97,42,8,70,35,32,81,43,71,30,79,58,33,52,62,31,26,24,28,96,32,28,19,80,27,1,88,6,48,60,47,95,87,78,41,15,2,22,42,13,29,9,86,78,6,97,77,36,37,43,88,18,55,41,71,86,57,61,75,82,91,1,42,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,60,50,84,21,29,33,3,17,73,67,6,47,77,82,33,7,90,86,79,67,65,52,64,18,43,25,35,5,1,54,86,66,76,5,42,11,51,50,71,97,20,87,19,2,7,78,80,72,22,80,22,88,81,8,38,25,84,35,87,84,1,70,25,38,65,53,40,27,57,63,60,35,63,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,98,22,49,4,12,31,48,51,48,11,14,85,88,49,25,73,49,35,89,33,78,35,19,1,86,19,60,33,61,29,27,73,46,78,6,22,4,84,5,99,37,13,25,33,55,46,63,29,39,89,28,22,45,26,49,29,95,71,13,59,76,58,22,18,79,80,98,91,5,4,77,51,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,90,25,88,82,76,18,47,12,56,9,8,20,92,93,54,95,23,21,96,64,51,0,55,73,83,30,58,82,13,18,39,23,64,44,4,57,64,28,89,29,81,0,8,98,1,45,91,64,67,40,29,78,43,85,20,39,78,59,7,58,51,88,52,11,3,94,37,9,75,78,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,99,32,65,68,28,64,90,85,30,45,96,2,1,82,3,84,42,54,94,0,77,71,71,24,11,16,32,6,25,68,45,76,62,95,65,94,90,27,8,63,5,51,3,86,44,25,81,30,74,63,84,84,88,7,21,21,1,53,55,46,1,57,56,20,63,77,14,35,49,96,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,93,64,37,60,1,57,88,37,57,58,31,66,25,73,3,75,46,47,55,16,62,89,15,47,72,37,68,89,77,78,43,57,35,24,80,90,76,4,96,41,19,4,42,76,44,74,38,60,36,14,48,34,24,22,41,39,34,43,37,40,34,26,77,66,73,21,54,48,50,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,66,92,95,6,58,97,11,23,63,99,28,95,25,6,68,82,99,8,47,51,13,13,44,62,28,89,66,26,42,51,42,0,53,32,17,2,92,77,69,39,3,39,54,70,84,4,93,97,37,38,79,42,63,19,10,50,69,33,0,56,96,29,92,44,69,46,20,87,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,29,94,38,16,18,74,0,70,99,74,71,88,90,43,22,99,74,44,82,21,62,86,78,42,48,69,72,36,16,52,93,64,72,4,98,9,87,1,90,78,10,68,9,91,87,51,11,30,54,5,1,13,54,10,76,75,88,43,71,54,21,85,86,93,46,48,86,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,98,70,83,59,72,2,18,94,33,45,5,70,85,56,80,38,67,73,75,22,22,49,52,68,85,25,72,1,61,39,1,44,15,50,87,51,83,78,62,79,12,48,40,98,19,62,58,20,56,58,5,12,84,6,40,92,18,6,93,77,37,4,75,77,16,82,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,44,52,71,72,16,91,45,37,84,38,4,65,45,41,69,77,72,18,78,18,94,12,74,23,35,5,59,21,91,59,50,33,31,9,67,49,13,16,82,55,62,55,7,80,51,83,88,47,78,28,23,98,63,59,48,9,55,78,45,17,30,92,88,53,41,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,65,2,15,38,63,41,73,85,68,13,59,62,99,80,7,95,91,1,59,93,95,17,9,67,16,53,87,79,97,71,58,98,96,11,53,0,61,53,35,61,86,14,6,70,35,62,24,12,29,73,53,92,2,86,12,50,99,24,15,56,69,24,33,25,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,52,7,83,2,83,38,43,66,52,22,53,60,59,92,27,72,55,21,20,78,68,34,46,87,3,49,64,86,90,28,49,30,53,42,17,83,17,18,58,65,79,24,96,81,19,99,74,70,78,85,67,53,46,47,48,81,1,96,34,3,93,22,57,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,81,45,3,41,75,77,66,56,30,42,14,44,85,41,53,3,73,13,32,46,94,5,37,38,24,47,44,15,75,56,47,72,44,35,22,71,56,98,14,14,68,88,64,7,3,30,18,27,69,56,35,12,99,35,9,45,95,93,18,9,73,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,59,27,52,69,27,40,22,71,9,94,40,27,7,95,42,90,93,13,60,28,49,71,58,30,87,71,9,96,1,5,3,42,68,99,2,20,14,57,98,6,14,99,1,58,74,70,7,12,33,44,68,13,39,1,68,25,79,37,60,84,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,41,86,96,65,8,44,35,49,33,85,28,5,47,6,87,6,53,32,29,49,90,72,13,16,61,32,83,57,19,25,92,26,48,26,95,88,24,3,23,5,79,63,37,83,58,7,86,87,6,35,1,75,74,46,74,20,5,44,96,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,50,59,76,10,74,98,99,29,22,31,37,82,50,90,23,40,89,44,5,51,0,24,37,29,92,80,93,57,37,86,77,12,86,30,61,1,42,35,36,84,77,10,28,16,39,20,94,74,3,41,40,37,11,25,79,17,3,32,43,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,35,98,9,57,49,6,29,85,4,13,68,71,49,44,54,80,76,64,61,63,27,27,1,29,19,6,27,21,0,8,15,99,80,41,38,20,28,91,59,76,46,75,54,6,9,24,24,65,25,54,42,22,94,79,4,34,90,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,44,36,40,74,71,46,48,92,11,97,0,11,11,0,67,81,25,16,8,68,15,51,82,33,31,33,3,51,62,23,47,52,82,41,57,79,32,40,74,43,12,77,66,23,28,78,87,7,83,43,59,94,15,74,55,17,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,15,15,9,32,37,21,59,85,29,50,23,40,16,25,25,84,32,49,68,14,21,31,97,38,54,83,92,2,99,37,62,2,5,27,51,96,59,69,71,1,54,76,30,10,21,7,63,5,32,97,20,24,15,57,48,36,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,33,32,34,9,2,61,74,24,14,67,31,54,93,43,81,69,56,31,64,36,16,51,93,6,52,53,98,49,16,1,42,72,8,4,92,60,40,23,90,65,50,3,33,71,92,85,36,32,14,41,88,10,54,34,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,35,79,41,66,89,61,64,46,33,49,33,56,55,72,96,52,28,32,4,13,32,59,14,78,61,16,9,20,99,63,59,72,60,84,29,43,70,73,14,95,18,96,25,24,52,81,95,2,47,25,47,64,87,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,71,44,69,7,13,18,1,45,29,54,48,65,76,28,21,75,95,95,16,10,46,52,93,42,86,73,10,94,58,95,22,14,45,30,77,16,59,94,91,75,64,74,54,4,95,71,89,44,62,17,18,8,84,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,58,8,34,19,35,82,49,13,40,79,34,13,4,48,19,3,67,47,40,13,93,0,29,77,67,92,77,90,65,27,83,64,26,3,2,24,88,76,93,11,94,20,55,44,24,23,26,82,16,83,87,18,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14,33,14,55,47,56,82,54,0,59,65,10,72,31,28,65,55,74,69,45,23,14,30,35,8,4,6,54,94,95,14,40,87,74,40,95,80,44,32,28,50,51,73,39,0,43,34,10,3,28,55,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,87,22,31,66,7,13,77,1,72,35,55,80,45,45,74,57,97,94,2,75,69,66,99,70,77,20,90,75,80,52,94,7,5,61,39,22,50,75,37,63,87,32,31,85,77,67,36,56,17,53,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,14,36,30,28,86,79,31,52,96,88,4,66,56,0,34,12,6,38,59,71,86,67,91,10,36,38,36,83,93,82,96,68,46,61,91,11,0,85,50,16,14,68,76,82,21,88,0,49,88,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,61,55,48,71,56,33,84,19,39,87,35,65,50,52,39,48,66,23,82,98,11,59,74,32,82,85,33,83,92,87,8,81,91,2,91,44,89,50,96,80,54,69,23,66,91,41,93,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,85,18,3,41,26,0,78,4,48,34,90,40,69,28,0,93,36,78,7,0,89,46,67,90,63,38,21,55,67,93,99,4,19,22,44,19,46,63,34,29,38,34,90,73,26,40,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,56,22,23,65,50,78,86,15,61,45,35,78,53,13,46,44,87,14,85,26,41,65,97,58,28,54,62,75,89,64,78,7,22,94,97,74,30,9,19,31,42,52,25,91,82,89,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,36,17,14,23,51,41,69,96,40,4,37,84,67,59,64,48,8,11,0,64,20,70,2,81,50,18,94,83,98,56,48,92,8,79,99,19,6,92,77,91,50,42,7,65,92,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,13,89,49,38,19,77,2,67,90,1,70,87,75,81,91,6,39,25,0,72,87,99,5,51,11,46,84,91,24,79,10,24,51,47,18,68,64,97,91,4,60,2,39,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,51,63,55,54,55,67,69,20,25,48,55,93,60,71,57,94,68,39,7,52,31,75,12,93,96,73,91,21,50,6,71,41,83,88,31,59,68,31,83,97,91,86,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,65,47,29,86,44,74,53,72,27,18,84,9,66,29,7,26,64,60,20,18,47,0,86,29,18,7,13,75,1,52,35,22,28,13,49,80,63,47,57,10,47,91,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,18,19,30,83,9,74,49,82,58,16,4,15,21,67,42,18,41,15,35,64,5,29,72,17,36,38,71,39,44,47,34,69,91,43,94,6,52,97,43,39,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,0,56,18,43,86,89,38,23,17,17,60,54,4,85,39,95,59,42,82,20,49,69,45,79,18,44,37,84,24,98,79,65,84,14,34,80,53,16,76,87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,72,13,52,80,57,49,13,20,97,75,64,0,76,31,90,93,26,89,55,50,64,8,14,27,15,48,51,11,94,74,97,26,78,45,7,46,42,5,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,11,93,99,84,88,57,62,82,12,34,92,84,46,47,68,27,89,59,15,69,56,99,39,64,82,5,70,33,43,70,81,85,9,10,57,50,66,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,72,67,55,72,10,24,89,72,73,10,76,82,56,29,2,40,60,39,69,14,32,37,13,36,83,15,70,54,70,10,7,93,28,29,97,19,13,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,77,2,50,22,10,11,40,43,68,22,83,20,3,93,77,27,41,48,87,56,0,4,58,59,97,48,53,69,16,79,57,51,25,89,22,23,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,76,11,76,71,72,79,10,67,3,5,52,72,56,88,64,19,19,35,48,21,59,40,65,6,72,97,6,51,80,46,76,77,45,76,66,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,62,3,62,31,69,2,92,85,90,79,76,3,93,92,5,68,9,26,19,80,43,36,25,2,2,22,57,95,19,50,3,51,31,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,87,47,12,6,22,91,0,70,75,5,91,85,66,31,34,47,91,97,12,20,62,53,3,71,17,75,93,17,47,85,2,10,4,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,11,59,55,46,21,6,72,5,64,24,17,92,75,54,81,92,98,90,49,91,52,89,29,11,26,35,29,19,3,28,2,33,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,70,59,70,5,33,11,93,43,92,76,44,5,23,40,11,68,23,29,20,3,15,50,22,88,88,53,97,77,33,66,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,71,81,87,14,25,84,48,30,38,60,30,54,89,7,5,88,48,16,79,31,72,97,34,73,19,41,83,16,52,83,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,86,74,99,17,30,93,76,50,2,92,63,90,43,99,21,31,32,36,39,62,83,55,4,65,51,34,3,16,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,23,20,89,40,59,95,25,13,35,95,79,77,55,0,79,45,42,44,8,57,59,30,0,4,96,75,44,9,2
