5,90,52,25,67,5,90,19,71,47,0,32,12,4,39,18,61,98,46,82,44,37,13,86,98,45,67,47,77,99,29,33,7,5,34,10,46,41,47,44,77,66,71,40,62,37,34,5,12,75,67,25,42,53,19,53,44,1,53,29,37,9,0,15,36,38,24,59,18,85,57,53,79,33,72,47,56,93,7,22,32,14,32,4,73,57,14,56,82,94,26,57,82,80,60,95,44,0,39,79
64,87,15,5,1,2,31,43,35,34,32,0,46,95,72,38,97,6,60,74,38,33,65,20,63,82,91,26,4,22,38,17,89,85,89,65,33,65,74,33,41,58,29,56,50,64,92,52,86,82,63,7,48,92,5,18,0,52,62,0,54,55,43,29,66,6,4,5,23,74,25,79,27,75,10,67,98,19,27,2,29,40,2,62,47,65,39,85,50,90,71,55,48,6,33,9,96,56,74,60
18,69,45,3,1,79,28,82,81,60,12,46,0,18,48,9,7,13,50,21,71,64,89,74,21,35,33,33,59,81,30,33,94,11,29,56,17,73,76,56,11,72,59,25,29,49,15,23,63,11,27,27,58,56,35,89,10,42,72,27,12,23,59,20,30,44,15,27,29,69,56,55,34,35,92,35,27,25,10,5,95,1,12,74,11,26,3,22,65,3,64,12,24,83,37,48,21,15,2,31
38,53,44,56,73,64,94,23,21,12,4,95,18,0,95,51,81,5,10,26,21,28,77,56,47,52,42,17,18,12,69,81,54,23,74,46,24,98,67,54,37,13,3,82,71,58,88,25,78,68,80,92,97,56,28,45,1,30,43,45,65,69,66,82,39,63,62,77,54,94,25,79,25,61,49,99,20,10,53,9,94,50,62,95,90,54,73,70,28,52,17,92,70,58,2,60,32,13,15,68
14,74,14,63,3,52,45,82,73,88,39,72,48,95,0,34,73,76,30,20,98,62,21,81,33,10,32,33,69,4,14,37,77,53,23,84,59,0,13,63,35,20,51,34,64,1,39,80,34,91,74,46,95,32,48,68,4,83,68,23,74,17,20,35,74,50,26,97,76,4,36,14,73,79,8,35,50,3,90,16,64,74,97,40,78,72,39,21,67,79,42,53,18,31,22,60,95,34,10,86
28,65,34,0,34,99,43,1,34,15,18,38,9,51,34,0,6,58,41,4,37,35,66,14,70,21,34,80,74,69,65,21,97,57,55,93,22,8,97,83,40,52,96,99,69,8,11,16,74,15,16,8,51,36,78,60,83,90,42,2,13,11,50,89,0,22,33,45,36,29,43,41,1,27,52,13,5,26,86,56,10,46,68,36,68,13,3,35,6,79,59,55,51,97,76,69,98,40,28,17
19,97,19,11,5,4,43,34,85,74,61,97,7,81,73,6,0,12,12,98,19,15,49,3,99,69,52,42,21,97,44,40,62,88,41,29,52,42,17,47,99,90,90,70,75,57,54,81,82,52,10,18,18,34,87,40,5,81,67,94,32,76,97,63,44,93,18,70,53,38,8,47,47,57,3,56,81,67,88,8,39,0,52,79,54,62,61,50,88,10,66,61,67,75,6,94,44,38,54,33
66,25,82,0,63,64,12,8,42,73,98,6,13,5,76,58,12,0,0,17,87,23,41,3,11,64,54,1,68,79,10,84,67,79,13,63,73,86,51,27,71,99,61,6,13,53,3,77,3,36,56,85,36,84,53,7,11,40,95,94,93,90,92,12,35,37,49,90,2,21,62,45,11,11,36,95,33,53,79,21,87,27,93,86,23,54,42,77,30,20,6,13,40,28,86,67,10,83,85,6
70,84,21,87,48,57,38,21,34,73,46,60,50,10,30,41,12,0,0,73,35,54,94,51,43,74,6,2,92,81,36,43,45,28,98,51,99,70,29,59,33,24,95,45,16,82,93,95,71,28,36,80,15,6,87,52,6,52,79,1,87,85,34,9,85,11,54,91,23,97,67,48,64,53,82,37,93,98,48,37,75,67,94,97,91,45,46,63,99,25,30,85,70,47,82,27,96,97,40,29
96,31,25,36,36,31,89,52,5,43,82,74,21,26,20,4,98,17,73,0,49,62,39,63,91,15,18,98,81,55,63,42,40,17,41,88,40,17,47,98,1,31,43,71,66,1,20,89,74,86,47,8,39,54,10,61,12,48,46,68,35,46,78,56,56,2,9,71,3,79,29,86,8,5,23,56,57,35,38,70,77,94,41,11,69,17,49,30,60,32,41,87,59,55,45,14,66,67,73,21
37,21,62,91,78,12,95,21,45,45,44,38,71,21,98,37,19,87,35,49,0,63,30,6,50,29,48,38,15,65,28,89,46,34,27,22,0,99,40,63,45,4,5,71,67,37,56,51,98,75,61,6,78,30,16,96,99,79,49,78,2,93,91,89,51,82,31,94,4,46,54,2,10,98,68,25,92,61,91,98,13,26,94,85,39,30,49,27,63,97,82,84,87,29,4,28,44,32,9,23
64,52,29,46,14,38,99,50,90,18,37,33,64,28,62,35,15,23,54,62,63,0,63,54,16,27,59,59,16,34,55,57,51,61,97,54,81,41,76,66,10,27,89,65,7,98,86,20,26,72,34,55,23,29,47,68,66,30,0,75,74,46,62,52,57,80,95,17,80,8,13,94,82,96,80,65,18,0,74,50,78,70,76,96,31,34,2,53,40,58,13,91,45,82,95,2,89,28,72,39
65,15,88,34,80,54,54,37,68,67,13,65,89,77,21,66,49,41,94,39,30,63,0,56,5,83,64,76,12,31,99,79,33,26,83,56,50,12,92,23,71,72,37,46,58,77,73,45,35,79,19,97,21,3,22,99,71,69,80,53,11,43,9,72,2,24,93,96,26,86,46,86,72,48,90,39,52,80,86,55,92,66,88,92,46,99,15,20,0,72,97,4,56,64,73,96,0,63,35,38
55,36,86,98,2,28,73,26,58,63,86,20,74,56,81,14,3,3,51,63,6,54,56,0,63,75,75,83,75,54,77,55,2,43,55,6,16,33,86,67,4,40,96,55,40,79,90,4,47,0,23,81,45,8,87,86,25,55,29,23,31,53,92,17,92,82,80,41,98,4,59,7,8,31,63,23,41,23,85,0,31,35,7,55,47,94,60,17,21,66,17,55,54,51,48,41,76,95,86,20
23,90,24,7,68,45,96,49,80,93,98,63,21,47,33,70,99,11,43,91,50,16,5,63,0,56,23,86,72,75,12,94,4,37,47,69,56,9,92,95,98,41,45,28,76,81,52,12,4,18,53,14,77,14,30,70,85,96,19,79,77,69,95,6,41,90,40,36,73,27,6,94,23,22,72,34,60,95,48,7,59,70,29,79,40,35,23,97,8,25,83,43,19,47,14,95,48,40,68,13
93,39,51,88,19,58,94,84,62,99,45,82,35,52,10,21,69,64,74,15,29,27,83,75,56,0,72,78,39,54,6,20,24,44,52,65,42,79,44,3,24,56,68,6,46,2,89,18,87,96,57,17,80,63,40,58,35,47,99,33,80,77,31,55,97,21,61,75,44,39,37,20,84,64,81,42,8,66,52,59,52,96,78,97,8,15,33,91,85,10,0,17,58,15,95,35,8,69,53,77
84,33,52,87,66,92,88,18,50,32,67,91,33,42,32,34,52,54,6,18,48,59,64,75,23,72,0,23,15,45,22,2,40,6,99,74,52,39,13,40,41,88,69,3,0,29,90,59,81,91,10,71,30,28,53,79,98,54,89,59,75,10,4,32,21,51,92,71,85,72,94,66,30,72,65,28,94,85,11,30,24,63,25,76,48,71,85,89,81,10,43,64,95,36,65,84,8,29,10,2
46,56,65,87,56,5,73,99,51,79,47,26,33,17,33,80,42,1,2,98,38,59,76,83,86,78,23,0,65,3,9,81,89,78,40,58,62,44,78,85,49,79,23,66,40,67,67,82,93,50,12,96,44,97,56,50,52,59,39,99,97,86,74,46,99,91,36,40,79,65,69,51,24,56,60,89,81,15,97,86,51,53,94,29,34,1,51,4,0,52,72,60,86,94,8,11,72,67,93,73
55,0,60,47,37,69,39,24,96,54,77,4,59,18,69,74,21,68,92,81,15,16,12,75,72,39,15,65,0,52,97,49,96,61,80,86,52,73,56,16,91,35,76,66,96,24,43,23,24,63,90,43,11,91,62,99,96,11,96,83,2,9,86,24,3,93,18,20,49,29,51,46,8,0,81,52,2,36,82,12,17,31,65,62,72,75,17,68,81,54,35,93,74,72,16,80,69,64,54,48
32,70,74,47,65,98,59,31,23,86,99,22,81,12,4,69,97,79,81,55,65,34,31,54,75,54,45,3,52,0,14,4,52,56,56,8,82,67,65,88,38,37,89,16,98,85,7,92,69,93,24,46,24,82,84,28,46,87,21,58,16,74,29,74,33,97,95,48,37,80,51,63,11,52,48,44,71,59,19,37,31,64,57,27,74,76,47,69,20,51,95,40,69,62,11,54,62,76,47,28
35,85,94,71,0,96,10,1,1,88,29,38,30,69,14,65,44,10,36,63,28,55,99,77,12,6,22,9,97,14,0,45,29,79,84,70,45,13,83,71,92,73,68,39,29,58,77,39,17,68,29,90,71,97,40,98,70,51,29,85,3,99,39,32,85,33,49,4,95,91,67,23,18,47,49,23,71,29,44,71,47,46,93,71,37,38,76,41,2,69,67,69,22,98,1,20,31,21,16,46
53,27,61,70,20,23,57,62,50,72,33,17,33,81,37,21,40,84,43,42,89,57,79,55,94,20,2,81,49,4,45,0,38,59,43,81,14,53,35,20,52,60,98,85,87,34,28,51,52,45,10,63,89,51,3,82,55,84,25,93,84,4,9,29,18,18,55,80,92,25,39,29,53,94,8,79,94,36,96,28,87,58,16,91,76,38,70,37,60,1,25,1,13,98,28,87,40,81,3,44
56,5,86,87,72,36,50,81,77,89,7,89,94,54,77,97,62,67,45,40,46,51,33,2,4,24,40,89,96,52,29,38,0,34,84,29,37,52,83,89,98,30,2,96,65,70,5,19,55,13,82,61,98,54,79,88,59,24,91,58,1,75,49,54,37,65,61,47,20,77,31,6,26,38,16,15,44,83,13,65,59,7,25,49,44,80,18,77,46,50,78,54,6,12,74,21,1,41,36,67
81,21,62,16,46,35,59,38,54,24,5,85,11,23,53,57,88,79,28,17,34,61,26,43,37,44,6,78,61,56,79,59,34,0,6,95,82,61,41,97,59,74,84,64,19,13,8,52,37,0,20,35,81,78,77,98,72,53,65,17,46,88,22,82,60,83,15,42,65,40,77,79,69,45,47,20,96,32,71,75,40,26,64,54,23,46,79,19,59,61,34,4,15,14,52,8,4,69,29,19
70,82,38,22,4,4,5,97,71,17,34,89,29,74,23,55,41,13,98,41,27,97,83,55,47,52,99,40,80,56,84,43,84,6,0,85,21,49,49,8,55,48,77,39,9,38,20,53,84,65,99,93,90,26,2,4,72,73,4,95,98,86,25,65,84,48,28,57,42,41,50,70,23,23,26,73,83,28,18,15,33,70,39,17,0,94,42,12,9,65,83,68,77,2,35,33,70,84,24,76
37,38,15,8,83,53,74,76,24,99,10,65,56,46,84,93,29,63,51,88,22,54,56,6,69,65,74,58,86,8,70,81,29,95,85,0,67,92,41,62,28,95,8,55,70,51,41,83,11,99,86,4,11,31,83,7,46,97,72,38,37,90,30,51,26,61,75,6,75,46,96,38,61,20,90,50,65,4,97,51,53,5,15,6,1,10,43,81,30,89,66,51,29,6,99,80,70,29,30,28
81,79,7,86,41,70,23,32,36,60,46,33,17,24,59,22,52,73,99,40,0,81,50,16,56,42,52,62,52,82,45,14,37,82,21,67,0,80,91,26,90,6,16,46,59,93,52,14,10,1,10,60,48,29,49,41,80,95,98,7,89,38,45,79,48,65,17,84,62,82,52,57,9,24,14,53,99,91,64,42,62,23,53,96,19,10,22,54,65,86,34,57,17,6,38,21,47,12,43,95
18,78,85,95,24,9,30,16,83,35,41,65,73,98,0,8,42,86,70,17,99,41,12,33,9,79,39,44,73,67,13,53,52,61,49,92,80,0,97,96,88,77,83,26,66,22,54,0,75,0,43,3,56,67,83,6,21,65,22,38,27,17,31,53,66,36,52,64,53,95,55,32,48,13,99,89,6,69,43,24,25,79,84,93,62,82,20,85,17,10,27,93,54,22,22,21,98,21,45,9
13,61,73,39,91,9,51,94,2,88,47,74,76,67,13,97,17,51,29,47,40,76,92,86,92,44,13,78,56,65,83,35,83,41,49,41,91,97,0,85,89,17,45,48,91,94,68,95,16,86,15,18,55,74,74,71,68,81,69,60,13,15,0,68,46,43,91,60,88,25,16,93,81,35,32,35,60,10,25,50,3,3,27,95,71,60,59,34,16,27,90,64,6,14,59,9,55,46,79,14
24,69,38,81,54,25,1,93,75,72,44,33,56,54,63,83,47,27,59,98,63,66,23,67,95,3,40,85,16,88,71,20,89,97,8,62,26,96,85,0,33,82,66,36,13,99,82,68,8,86,95,81,19,1,2,77,4,23,37,66,40,19,83,56,48,18,10,92,13,15,18,81,37,96,37,23,55,70,34,31,37,51,36,96,34,85,14,29,95,48,71,37,54,72,35,69,97,98,83,94
46,21,87,21,76,92,97,75,6,12,77,41,11,37,35,40,99,71,33,1,45,10,71,4,98,24,41,49,91,38,92,52,98,59,55,28,90,88,89,33,0,82,95,41,40,80,25,95,70,88,81,89,49,41,47,95,11,23,73,94,32,61,52,11,2,17,72,26,28,45,94,78,36,1,91,22,74,26,34,40,61,4,74,23,24,23,13,0,22,92,84,39,74,96,19,1,4,0,54,70
62,67,6,1,49,27,11,82,18,24,66,58,72,13,20,52,90,99,24,31,4,27,72,40,41,56,88,79,35,37,73,60,30,74,48,95,6,77,17,82,82,0,78,96,52,23,71,40,5,31,75,13,49,26,99,78,5,5,70,44,56,93,42,12,23,38,61,3,96,11,59,67,95,43,85,95,1,5,5,45,17,84,5,28,14,12,3,95,97,52,99,31,97,33,3,92,36,39,27,46
10,48,4,73,46,15,71,97,22,41,71,29,59,3,51,96,90,61,95,43,5,89,37,96,45,68,69,23,76,89,68,98,2,84,77,8,16,83,45,66,95,78,0,60,43,69,89,44,20,14,25,99,91,22,5,18,62,95,82,44,50,53,20,32,33,57,23,99,99,57,3,99,71,81,18,46,70,34,71,55,30,39,28,93,58,32,92,52,39,56,95,55,69,85,61,47,20,38,12,79
11,16,29,50,91,0,6,80,70,93,40,56,25,82,34,99,70,6,45,71,71,65,46,55,28,6,3,66,66,16,39,85,96,64,39,55,46,26,48,36,41,96,60,0,0,79,13,92,62,33,48,24,54,91,36,11,32,31,14,62,28,68,24,56,44,80,89,6,8,49,22,49,47,59,45,91,4,62,77,78,94,49,17,1,74,11,50,72,58,60,31,90,7,34,55,19,63,16,37,53
50,27,92,75,40,50,76,99,7,56,62,50,29,71,64,69,75,13,16,66,67,7,58,40,76,46,0,40,96,98,29,87,65,19,9,70,59,66,91,13,40,52,43,0,0,70,15,55,69,94,87,29,7,36,8,50,62,1,50,46,55,91,79,62,42,77,9,56,36,29,11,93,51,36,31,21,40,13,56,93,40,37,24,5,50,59,34,43,71,29,13,90,83,25,29,1,74,37,26,41
32,50,92,35,75,1,15,84,97,74,37,64,49,58,1,8,57,53,82,1,37,98,77,79,81,2,29,67,24,85,58,34,70,13,38,51,93,22,94,99,80,23,69,79,70,0,94,69,45,4,49,8,91,82,86,2,56,33,43,16,11,66,30,20,70,14,52,45,24,91,86,19,23,24,87,19,0,66,7,3,29,25,77,71,58,56,58,31,81,2,3,92,16,27,20,91,29,0,75,93
6,58,2,4,24,53,66,53,47,49,34,92,15,88,39,11,54,3,93,20,56,86,73,90,52,89,90,67,43,7,77,28,5,8,20,41,52,54,68,82,25,71,89,13,15,94,0,62,78,83,98,85,63,40,21,5,32,74,68,92,11,45,54,67,33,47,14,46,61,0,42,2,96,91,78,20,27,80,95,40,61,8,13,94,46,42,13,0,78,42,51,13,99,51,9,65,61,53,61,49
84,56,69,1,92,21,67,99,25,96,5,52,23,25,80,16,81,77,95,89,51,20,45,4,12,18,59,82,23,92,39,51,19,52,53,83,14,0,95,68,95,40,44,92,55,69,62,0,14,28,76,10,26,80,2,45,94,71,32,14,21,7,48,48,88,53,3,90,54,59,78,51,66,33,28,18,76,7,44,76,57,47,62,79,80,85,89,40,27,60,98,57,40,27,17,87,45,23,70,81
10,56,90,1,7,49,3,16,83,55,12,86,63,78,34,74,82,3,71,74,98,26,35,47,4,87,81,93,24,69,17,52,55,37,84,11,10,75,16,8,70,5,20,62,69,45,78,14,0,29,69,90,3,65,27,82,21,99,89,34,30,78,55,96,51,63,15,75,32,13,32,50,6,21,32,14,66,82,74,31,58,26,17,88,17,62,32,72,10,53,68,19,37,10,12,51,65,47,13,26
95,15,20,11,53,4,74,39,55,45,75,82,11,68,91,15,52,36,28,86,75,72,79,0,18,96,91,50,63,93,68,45,13,0,65,99,1,0,86,86,88,31,14,33,94,4,83,28,29,0,82,54,46,63,95,44,22,12,49,69,23,14,35,95,35,39,38,27,42,13,14,10,80,32,13,69,92,93,62,76,0,90,70,7,31,28,35,27,97,11,3,44,88,86,62,78,6,91,4,63
36,46,79,74,67,17,97,31,72,94,67,63,27,80,74,16,10,56,36,47,61,34,19,23,53,57,10,12,90,24,29,10,82,20,99,86,10,43,15,95,81,75,25,48,87,49,98,76,69,82,0,86,81,25,95,11,18,46,9,53,94,84,56,53,73,40,2,14,65,78,51,8,89,86,36,98,82,44,43,5,39,1,95,48,1,10,48,59,85,68,67,85,17,75,55,79,4,65,50,43
76,86,83,19,54,35,75,46,85,16,25,7,27,92,46,8,18,85,80,8,6,55,97,81,14,17,71,96,43,46,90,63,61,35,93,4,60,3,18,81,89,13,99,24,29,8,85,10,90,54,86,0,20,86,82,30,92,15,76,53,61,22,7,76,56,35,25,89,47,51,47,96,85,17,53,33,85,11,33,40,91,76,14,76,61,53,56,75,13,91,23,54,98,60,63,62,42,20,97,87
36,41,79,25,75,97,90,49,64,6,42,48,58,97,95,51,18,36,15,39,78,23,21,45,77,80,30,44,11,24,71,89,98,81,90,11,48,56,55,19,49,49,91,54,7,91,63,26,3,46,81,20,0,42,68,72,88,22,36,13,92,47,26,44,80,32,17,37,21,94,23,74,24,2,50,29,43,58,64,84,92,34,93,75,66,77,65,83,8,36,96,87,25,19,59,64,40,67,72,70
92,90,8,25,66,94,50,47,29,90,53,92,56,56,32,36,34,84,6,54,30,29,3,8,14,63,28,97,91,82,97,51,54,78,26,31,29,67,74,1,41,26,22,91,36,82,40,80,65,63,25,86,42,0,72,81,18,19,2,28,4,92,46,62,16,71,78,95,85,37,9,10,27,34,41,35,5,82,32,45,29,39,65,35,41,51,83,82,57,77,17,31,42,21,68,54,63,51,80,11
80,55,83,21,65,72,48,68,53,70,19,5,35,28,48,78,87,53,87,10,16,47,22,87,30,40,53,56,62,84,40,3,79,77,2,83,49,83,74,2,47,99,5,36,8,86,21,2,27,95,95,82,68,72,0,84,90,79,67,68,7,82,41,72,24,82,66,75,92,9,90,91,96,38,50,34,75,87,16,74,67,20,97,78,50,70,96,83,12,59,82,83,18,32,38,31,12,15,9,17
78,3,89,50,56,42,44,27,0,25,53,18,89,45,68,60,40,7,52,61,96,68,99,86,70,58,79,50,99,28,98,82,88,98,4,7,41,6,71,77,95,78,18,11,50,2,5,45,82,44,11,30,72,81,84,0,23,91,20,2,30,80,12,3,25,70,39,33,87,25,69,39,37,84,69,42,36,75,79,57,21,96,8,17,7,96,77,99,3,78,85,77,40,85,76,76,36,56,45,86
97,29,15,56,70,81,86,0,29,38,44,0,10,1,4,83,5,11,6,12,99,66,71,25,85,35,98,52,96,46,70,55,59,72,72,46,80,21,68,4,11,5,62,32,62,56,32,94,21,22,18,92,88,18,90,23,0,69,97,74,65,94,83,10,95,50,85,7,47,46,51,36,70,7,80,56,66,73,1,51,7,33,85,59,73,10,77,77,75,67,16,91,42,30,82,62,36,92,91,82
75,39,66,14,17,41,43,69,67,70,1,52,42,30,83,90,81,40,52,48,79,30,69,55,96,47,54,59,11,87,51,84,24,53,73,97,95,65,81,23,23,5,95,31,1,33,74,71,99,12,46,15,22,19,79,91,69,0,74,38,10,41,18,27,8,84,99,14,69,78,76,56,56,94,1,86,78,88,16,45,12,39,1,61,85,80,50,86,41,42,72,84,46,77,21,83,23,97,50,0
34,70,13,20,31,98,77,75,23,49,53,62,72,43,68,42,67,95,79,46,49,0,80,29,19,99,89,39,96,21,29,25,91,65,4,72,98,22,69,37,73,70,82,14,50,43,68,32,89,49,9,76,36,2,67,20,97,74,0,44,36,36,89,4,47,9,29,22,65,18,97,4,34,30,12,61,37,84,51,42,78,81,39,93,27,5,86,22,9,82,30,27,6,92,63,68,36,60,79,98
89,22,84,81,7,48,65,10,58,65,29,0,27,45,23,2,94,94,1,68,78,75,53,23,79,33,59,99,83,58,85,93,58,17,95,38,7,38,60,66,94,44,44,62,46,16,92,14,34,69,53,53,13,28,68,2,74,38,44,0,97,23,46,20,58,61,40,3,13,44,65,24,20,28,97,65,93,85,40,98,52,25,59,69,90,58,80,10,0,93,43,12,25,73,26,87,43,89,38,89
35,69,14,12,32,20,6,50,8,59,37,54,12,65,74,13,32,93,87,35,2,74,11,31,77,80,75,97,2,16,3,84,1,46,98,37,89,27,13,40,32,56,50,28,55,11,11,21,30,23,94,61,92,4,7,30,65,10,36,97,0,42,38,52,98,37,27,70,44,35,27,18,35,29,95,25,61,21,21,92,37,23,32,83,46,1,13,89,65,73,66,66,69,47,38,23,57,86,44,54
30,94,18,59,87,96,10,30,70,47,9,55,23,69,17,11,76,90,85,46,93,46,43,53,69,77,10,86,9,74,99,4,75,88,86,90,38,17,15,19,61,93,53,68,91,66,45,7,78,14,84,22,47,92,82,80,94,41,36,23,42,0,17,40,67,38,24,92,86,76,60,68,67,84,9,94,37,1,90,22,59,72,81,81,37,49,41,76,57,56,40,92,86,57,15,54,41,90,1,36
85,48,34,38,34,2,14,66,21,70,0,43,59,66,20,50,97,92,34,78,91,62,9,92,95,31,4,74,86,29,39,9,49,22,25,30,45,31,0,83,52,42,20,24,79,30,54,48,55,35,56,7,26,46,41,12,83,18,89,46,38,17,0,44,56,22,24,39,19,20,62,95,25,5,51,86,12,92,9,99,49,71,28,55,11,42,63,97,95,58,58,22,68,21,61,96,75,23,71,18
60,13,15,80,26,83,51,0,19,83,15,29,20,82,35,89,63,12,9,56,89,52,72,17,6,55,32,46,24,74,32,29,54,82,65,51,79,53,68,56,11,12,32,56,62,20,67,48,96,95,53,76,44,62,72,3,10,27,4,20,52,40,44,0,6,13,88,76,49,51,58,68,23,44,67,94,67,98,61,5,88,68,19,65,47,30,88,97,72,63,69,34,10,12,59,75,67,6,72,51
42,97,80,13,76,94,20,34,25,4,36,66,30,39,74,0,44,35,85,56,51,57,2,92,41,97,21,99,3,33,85,18,37,60,84,26,48,66,46,48,2,23,33,44,42,70,33,88,51,35,73,56,80,16,24,25,95,8,47,58,98,67,56,6,0,12,14,99,27,6,95,66,86,48,70,60,0,55,22,85,12,78,71,97,98,89,78,23,13,38,99,14,61,93,22,75,96,85,87,63
21,18,71,87,18,89,27,26,6,44,38,6,44,63,50,22,93,37,11,2,82,80,24,82,90,21,51,91,93,97,33,18,65,83,48,61,65,36,43,18,17,38,57,80,77,14,47,53,63,39,40,35,32,71,82,70,50,84,9,61,37,38,22,13,12,0,87,3,5,50,74,55,47,68,35,58,93,14,96,7,38,12,53,64,29,22,84,37,69,54,36,35,37,73,55,39,0,17,77,32
14,17,36,87,36,34,14,64,93,71,24,4,15,62,26,33,18,49,54,9,31,95,93,80,40,61,92,36,18,95,49,55,61,15,28,75,17,52,91,10,72,61,23,89,9,52,14,3,15,38,2,25,17,78,66,39,85,99,29,40,27,24,24,88,14,87,0,52,39,0,47,88,6,1,81,54,5,18,16,45,29,3,11,84,24,45,52,26,62,44,93,73,57,42,81,88,33,94,76,31
26,82,51,48,20,92,91,58,29,99,59,5,27,77,97,45,70,90,91,71,94,17,96,41,36,75,71,40,20,48,4,80,47,42,57,6,84,64,60,92,26,3,99,6,56,45,46,90,75,27,14,89,37,95,75,33,7,14,22,3,70,92,39,76,99,3,52,0,52,39,60,76,44,77,70,33,68,62,93,93,58,98,2,54,72,71,25,19,81,54,91,47,68,32,46,85,61,95,85,32
29,5,15,74,59,47,38,17,26,70,18,23,29,54,76,36,53,2,23,3,4,80,26,98,73,44,85,79,49,37,95,92,20,65,42,75,62,53,88,13,28,96,99,8,36,24,61,54,32,42,65,47,21,85,92,87,47,69,65,13,44,86,19,49,27,5,39,52,0,48,45,32,72,48,94,33,9,15,62,69,90,25,71,46,8,71,66,17,90,75,91,25,61,51,97,26,72,28,44,61
73,56,63,68,79,61,79,67,84,19,85,74,69,94,4,29,38,21,97,79,46,8,86,4,27,39,72,65,29,80,91,25,77,40,41,46,82,95,25,15,45,11,57,49,29,91,0,59,13,13,78,51,94,37,9,25,46,78,18,44,35,76,20,51,6,50,0,39,48,0,46,69,93,62,71,92,11,27,14,41,72,62,74,44,46,10,55,12,26,22,46,38,76,86,53,28,53,91,80,81
